idUsuario,artista,sexo,pais
356,asian dub foundation,m,Bosnia and Herzegovina
356,coldplay,m,Bosnia and Herzegovina
356,bob marley & the wailers,m,Bosnia and Herzegovina
356,elvis presley,m,Bosnia and Herzegovina
356,peter gabriel,m,Bosnia and Herzegovina
356,beirut,m,Bosnia and Herzegovina
356,bonobo,m,Bosnia and Herzegovina
356,rage against the machine,m,Bosnia and Herzegovina
356,archive,m,Bosnia and Herzegovina
356,morphine,m,Bosnia and Herzegovina
360,anberlin,f,Brazil
360,emery,f,Brazil
360,avenged sevenfold,f,Brazil
360,björk,f,Brazil
360,dashboard confessional,f,Brazil
360,city and colour,f,Brazil
360,alexisonfire,f,Brazil
360,from autumn to ashes,f,Brazil
360,los hermanos,f,Brazil
360,madonna,f,Brazil
360,depeche mode,f,Brazil
360,chiodos,f,Brazil
360,caliban,f,Brazil
360,placebo,f,Brazil
360,cobra starship,f,Brazil
360,t.a.t.u.,f,Brazil
360,linkin park,f,Brazil
360,britney spears,f,Brazil
360,cansei de ser sexy,f,Brazil
360,nouvelle vague,f,Brazil
360,as i lay dying,f,Brazil
360,bloc party,f,Brazil
360,ill niño,f,Brazil
360,the birthday massacre,f,Brazil
360,the cure,f,Brazil
360,paramore,f,Brazil
360,saosin,f,Brazil
360,all that remains,f,Brazil
360,roxette,f,Brazil
360,bullet for my valentine,f,Brazil
360,dir en grey,f,Brazil
361,danny elfman,m,Netherlands
361,thomas newman,m,Netherlands
361,hans zimmer,m,Netherlands
361,john williams,m,Netherlands
361,howard shore,m,Netherlands
370,calexico,m,United States
370,the national,m,United States
370,cat power,m,United States
370,beck,m,United States
370,kings of convenience,m,United States
370,the presets,m,United States
370,tegan and sara,m,United States
370,tom waits,m,United States
370,tricky,m,United States
370,u2,m,United States
370,josé gonzález,m,United States
370,sia,m,United States
370,shiny toy guns,m,United States
370,goldfrapp,m,United States
370,massive attack,m,United States
370,st. germain,m,United States
370,r.e.m.,m,United States
370,pj harvey,m,United States
370,the beatles,m,United States
370,air,m,United States
370,gnarls barkley,m,United States
370,portishead,m,United States
370,röyksopp,m,United States
370,carla bruni,m,United States
370,jem,m,United States
370,iron & wine,m,United States
370,gorillaz,m,United States
370,system of a down,m,United States
370,nick drake,m,United States
370,devo,m,United States
370,talking heads,m,United States
370,stars,m,United States
370,beastie boys,m,United States
370,david gray,m,United States
370,the cure,m,United States
370,elvis costello,m,United States
372,travis,f,Canada
372,of montreal,f,Canada
372,snow patrol,f,Canada
372,muse,f,Canada
372,belle and sebastian,f,Canada
372,taylor swift,f,Canada
372,hellogoodbye,f,Canada
372,kasabian,f,Canada
378,joanna newsom,m,Spain
378,dead can dance,m,Spain
378,miles davis,m,Spain
378,caetano veloso,m,Spain
378,chico buarque,m,Spain
378,yann tiersen,m,Spain
390,dj krush,m,Russian Federation
390,system of a down,m,Russian Federation
390,mr. scruff,m,Russian Federation
390,bullet for my valentine,m,Russian Federation
390,slipknot,m,Russian Federation
390,koЯn,m,Russian Federation
390,unkle,m,Russian Federation
390,fall out boy,m,Russian Federation
390,deftones,m,Russian Federation
390,dj shadow,m,Russian Federation
390,mudvayne,m,Russian Federation
390,serj tankian,m,Russian Federation
390,the prodigy,m,Russian Federation
390,underworld,m,Russian Federation
390,linkin park,m,Russian Federation
390,shpongle,m,Russian Federation
390,orbital,m,Russian Federation
390,p.o.d.,m,Russian Federation
390,portishead,m,Russian Federation
390,36 crazyfists,m,Russian Federation
391,paul mccartney,m,France
391,madonna,m,France
391,mike oldfield,m,France
391,the beatles,m,France
391,air,m,France
391,billie holiday,m,France
391,gorillaz,m,France
391,gnarls barkley,m,France
391,gwen stefani,m,France
391,abba,m,France
391,lenny kravitz,m,France
391,red hot chili peppers,m,France
391,dire straits,m,France
391,deep purple,m,France
391,led zeppelin,m,France
391,nirvana,m,France
414,the smashing pumpkins,f,Canada
414,u2,f,Canada
414,garbage,f,Canada
414,green day,f,Canada
414,pulp,f,Canada
414,bush,f,Canada
414,foo fighters,f,Canada
414,oasis,f,Canada
414,silverchair,f,Canada
414,hooverphonic,f,Canada
414,the police,f,Canada
414,goo goo dolls,f,Canada
414,the clash,f,Canada
429,kanye west,f,Poland
429,britney spears,f,Poland
429,maroon 5,f,Poland
429,akurat,f,Poland
429,bryan adams,f,Poland
429,happysad,f,Poland
429,nelly furtado,f,Poland
429,timbaland,f,Poland
429,dashboard confessional,f,Poland
429,chamillionaire,f,Poland
429,busta rhymes,f,Poland
429,o.s.t.r.,f,Poland
429,m.i.a.,f,Poland
429,lifehouse,f,Poland
429,christina aguilera,f,Poland
429,joss stone,f,Poland
429,snoop dogg,f,Poland
429,soundtrack,f,Poland
429,gotan project,f,Poland
429,eminem,f,Poland
429,creed,f,Poland
429,the game,f,Poland
430,anathema,m,Sweden
430,the cure,m,Sweden
430,seal,m,Sweden
430,vnv nation,m,Sweden
430,oomph!,m,Sweden
430,slipknot,m,Sweden
434,kylie minogue,m,United Kingdom
434,tori amos,m,United Kingdom
434,madonna,m,United Kingdom
434,róisín murphy,m,United Kingdom
434,hercules and love affair,m,United Kingdom
434,imogen heap,m,United Kingdom
434,robyn,m,United Kingdom
434,lily allen,m,United Kingdom
434,girls aloud,m,United Kingdom
434,britney spears,m,United Kingdom
434,chromeo,m,United Kingdom
434,peaches,m,United Kingdom
434,lcd soundsystem,m,United Kingdom
434,amy winehouse,m,United Kingdom
434,m.i.a.,m,United Kingdom
434,cansei de ser sexy,m,United Kingdom
434,sufjan stevens,m,United Kingdom
434,sia,m,United Kingdom
434,prince,m,United Kingdom
434,shiny toy guns,m,United Kingdom
434,the postal service,m,United Kingdom
434,santogold,m,United Kingdom
460,afi,m,Norway
460,saosin,m,Norway
460,kent,m,Norway
460,muse,m,Norway
460,circa survive,m,Norway
460,rancid,m,Norway
460,the all-american rejects,m,Norway
460,travis,m,Norway
460,him,m,Norway
460,marilyn manson,m,Norway
460,escape the fate,m,Norway
460,alexisonfire,m,Norway
460,30 seconds to mars,m,Norway
460,my chemical romance,m,Norway
460,rise against,m,Norway
460,paramore,m,Norway
460,65daysofstatic,m,Norway
460,yellowcard,m,Norway
460,coldplay,m,Norway
460,in flames,m,Norway
460,justin timberlake,m,Norway
460,parkway drive,m,Norway
460,imogen heap,m,Norway
460,bad religion,m,Norway
460,anti-flag,m,Norway
460,cobra starship,m,Norway
460,snow patrol,m,Norway
460,goo goo dolls,m,Norway
460,city and colour,m,Norway
460,funeral for a friend,m,Norway
460,stone sour,m,Norway
460,natasha bedingfield,m,Norway
460,against me!,m,Norway
460,cradle of filth,m,Norway
460,nofx,m,Norway
460,t.i.,m,Norway
460,billy talent,m,Norway
462,bring me the horizon,m,Russian Federation
462,simple plan,m,Russian Federation
462,avril lavigne,m,Russian Federation
462,silverstein,m,Russian Federation
462,breaking benjamin,m,Russian Federation
462,pendulum,m,Russian Federation
462,flyleaf,m,Russian Federation
462,katy perry,m,Russian Federation
462,my chemical romance,m,Russian Federation
462,from autumn to ashes,m,Russian Federation
462,good charlotte,m,Russian Federation
462,lostprophets,m,Russian Federation
462,bullet for my valentine,m,Russian Federation
462,disturbed,m,Russian Federation
463,the beatles,m,United Kingdom
463,faith no more,m,United Kingdom
463,nine inch nails,m,United Kingdom
463,yann tiersen,m,United Kingdom
463,the smashing pumpkins,m,United Kingdom
463,max richter,m,United Kingdom
463,blink-182,m,United Kingdom
463,jeff buckley,m,United Kingdom
463,foo fighters,m,United Kingdom
463,tool,m,United Kingdom
463,nirvana,m,United Kingdom
463,silverchair,m,United Kingdom
463,fall out boy,m,United Kingdom
463,the prodigy,m,United Kingdom
463,clint mansell,m,United Kingdom
463,refused,m,United Kingdom
463,sigur rós,m,United Kingdom
463,the jimi hendrix experience,m,United Kingdom
463,65daysofstatic,m,United Kingdom
463,a perfect circle,m,United Kingdom
463,kings of leon,m,United Kingdom
463,johnny cash,m,United Kingdom
463,radiohead,m,United Kingdom
463,led zeppelin,m,United Kingdom
463,aphex twin,m,United Kingdom
463,deftones,m,United Kingdom
463,the dillinger escape plan,m,United Kingdom
463,the flashbulb,m,United Kingdom
463,biffy clyro,m,United Kingdom
463,four tet,m,United Kingdom
463,david bowie,m,United Kingdom
463,the used,m,United Kingdom
463,björk,m,United Kingdom
463,thrice,m,United Kingdom
463,new found glory,m,United Kingdom
463,philip glass,m,United Kingdom
463,jimi hendrix,m,United Kingdom
463,pearl jam,m,United Kingdom
463,battles,m,United Kingdom
463,venetian snares,m,United Kingdom
463,30 seconds to mars,m,United Kingdom
469,depeche mode,m,France
469,meshuggah,m,France
469,fear factory,m,France
469,pantera,m,France
469,at the drive-in,m,France
469,slayer,m,France
469,autechre,m,France
469,paradise lost,m,France
469,metallica,m,France
469,the prodigy,m,France
469,rammstein,m,France
469,oomph!,m,France
477,beck,f,Germany
477,tenacious d,f,Germany
477,feist,f,Germany
477,the shins,f,Germany
477,kings of leon,f,Germany
477,final fantasy,f,Germany
477,jack johnson,f,Germany
477,amy winehouse,f,Germany
477,air,f,Germany
477,outkast,f,Germany
477,jamie cullum,f,Germany
477,interpol,f,Germany
477,maxïmo park,f,Germany
477,death cab for cutie,f,Germany
477,deichkind,f,Germany
477,n*e*r*d,f,Germany
477,beatsteaks,f,Germany
477,ray charles,f,Germany
477,peter fox,f,Germany
477,bloc party,f,Germany
477,nada surf,f,Germany
477,beastie boys,f,Germany
477,arcade fire,f,Germany
477,kanye west,f,Germany
477,daft punk,f,Germany
477,the strokes,f,Germany
477,incubus,f,Germany
477,richard cheese,f,Germany
477,röyksopp,f,Germany
477,the kooks,f,Germany
477,michael bublé,f,Germany
477,lcd soundsystem,f,Germany
477,the beatles,f,Germany
478,billy talent,m,Canada
478,cake,m,Canada
478,bloc party,m,Canada
478,metric,m,Canada
478,belle and sebastian,m,Canada
478,the faint,m,Canada
478,the flaming lips,m,Canada
478,green day,m,Canada
478,the go! team,m,Canada
478,daft punk,m,Canada
478,death from above 1979,m,Canada
478,the vines,m,Canada
478,the shins,m,Canada
478,system of a down,m,Canada
478,the bravery,m,Canada
478,lcd soundsystem,m,Canada
478,mylo,m,Canada
478,neutral milk hotel,m,Canada
478,the postal service,m,Canada
478,kasabian,m,Canada
478,justice,m,Canada
478,the offspring,m,Canada
478,the new pornographers,m,Canada
478,the arcade fire,m,Canada
478,of montreal,m,Canada
478,the decemberists,m,Canada
478,digitalism,m,Canada
478,sum 41,m,Canada
478,snow patrol,m,Canada
478,calvin harris,m,Canada
478,chromeo,m,Canada
478,venetian snares,m,Canada
478,311,m,Canada
478,arctic monkeys,m,Canada
478,air,m,Canada
485,air,f,France
485,the beatles,f,France
485,the libertines,f,France
485,blur,f,France
485,david bowie,f,France
485,the strokes,f,France
485,serge gainsbourg,f,France
485,the dandy warhols,f,France
485,nick drake,f,France
485,razorlight,f,France
485,adam green,f,France
485,the kills,f,France
485,the pipettes,f,France
485,feist,f,France
485,pulp,f,France
485,the gossip,f,France
485,supergrass,f,France
485,the breeders,f,France
485,babyshambles,f,France
485,joy division,f,France
485,kasabian,f,France
485,peaches,f,France
485,the cure,f,France
485,lou reed,f,France
485,goldfrapp,f,France
485,arctic monkeys,f,France
485,scissor sisters,f,France
485,radiohead,f,France
485,blondie,f,France
485,the white stripes,f,France
485,the doors,f,France
485,dirty pretty things,f,France
487,bonobo,m,Uganda
487,cat power,m,Uganda
487,django reinhardt,m,Uganda
487,scissor sisters,m,Uganda
487,iron maiden,m,Uganda
487,trentemøller,m,Uganda
487,charlie parker,m,Uganda
487,amon tobin,m,Uganda
487,beirut,m,Uganda
487,david bowie,m,Uganda
487,lily allen,m,Uganda
487,roxette,m,Uganda
487,boards of canada,m,Uganda
487,the books,m,Uganda
487,the herbaliser,m,Uganda
487,the cinematic orchestra,m,Uganda
487,bob dylan,m,Uganda
487,plaid,m,Uganda
490,the who,m,United States
490,led zeppelin,m,United States
490,foo fighters,m,United States
490,red hot chili peppers,m,United States
490,radiohead,m,United States
490,the smashing pumpkins,m,United States
490,the white stripes,m,United States
490,u2,m,United States
490,coldplay,m,United States
490,green day,m,United States
490,motion city soundtrack,m,United States
490,snow patrol,m,United States
490,jimmy eat world,m,United States
490,the beatles,m,United States
490,wilco,m,United States
490,genesis,m,United States
490,dashboard confessional,m,United States
490,the clash,m,United States
490,nirvana,m,United States
490,ben folds five,m,United States
490,counting crows,m,United States
490,king crimson,m,United States
490,bright eyes,m,United States
490,peter gabriel,m,United States
490,my chemical romance,m,United States
490,r.e.m.,m,United States
490,the fray,m,United States
490,barenaked ladies,m,United States
490,journey,m,United States
490,the all-american rejects,m,United States
490,taking back sunday,m,United States
490,the shins,m,United States
490,muse,m,United States
490,maroon 5,m,United States
490,pearl jam,m,United States
490,franz ferdinand,m,United States
490,the rolling stones,m,United States
490,billy joel,m,United States
490,modest mouse,m,United States
495,madonna,m,Belgium
495,depeche mode,m,Belgium
495,pet shop boys,m,Belgium
495,a-ha,m,Belgium
495,cascada,m,Belgium
495,elton john,m,Belgium
495,coldplay,m,Belgium
495,sting,m,Belgium
495,robbie williams,m,Belgium
495,enrique iglesias,m,Belgium
495,u2,m,Belgium
495,rihanna,m,Belgium
495,pink,m,Belgium
495,kylie minogue,m,Belgium
495,keane,m,Belgium
495,mariah carey,m,Belgium
495,céline dion,m,Belgium
495,jack johnson,m,Belgium
505,ignite,m,Ukraine
505,nofx,m,Ukraine
505,the offspring,m,Ukraine
505,blink-182,m,Ukraine
505,red hot chili peppers,m,Ukraine
505,afi,m,Ukraine
505,streetlight manifesto,m,Ukraine
505,motörhead,m,Ukraine
505,social distortion,m,Ukraine
505,katy perry,m,Ukraine
505,pennywise,m,Ukraine
505,slayer,m,Ukraine
505,misfits,m,Ukraine
505,me first and the gimme gimmes,m,Ukraine
505,lady gaga,m,Ukraine
505,wu-tang clan,m,Ukraine
505,saves the day,m,Ukraine
505,flogging molly,m,Ukraine
505,the weakerthans,m,Ukraine
505,pink floyd,m,Ukraine
505,led zeppelin,m,Ukraine
505,against me!,m,Ukraine
524,gojira,m,Spain
525,the offspring,m,Russian Federation
525,weezer,m,Russian Federation
525,billy talent,m,Russian Federation
525,depeche mode,m,Russian Federation
525,the subways,m,Russian Federation
525,mando diao,m,Russian Federation
525,rise against,m,Russian Federation
525,muse,m,Russian Federation
525,incubus,m,Russian Federation
525,the libertines,m,Russian Federation
525,arctic monkeys,m,Russian Federation
525,three days grace,m,Russian Federation
525,radiohead,m,Russian Federation
525,3 doors down,m,Russian Federation
525,the dandy warhols,m,Russian Federation
525,coldplay,m,Russian Federation
525,nickelback,m,Russian Federation
525,hard-fi,m,Russian Federation
525,anti-flag,m,Russian Federation
525,lostprophets,m,Russian Federation
525,papa roach,m,Russian Federation
525,the prodigy,m,Russian Federation
525,franz ferdinand,m,Russian Federation
525,hoobastank,m,Russian Federation
525,breaking benjamin,m,Russian Federation
525,manic street preachers,m,Russian Federation
525,simple plan,m,Russian Federation
525,anberlin,m,Russian Federation
525,cobra starship,m,Russian Federation
525,jimmy eat world,m,Russian Federation
525,the kooks,m,Russian Federation
525,paramore,m,Russian Federation
525,seether,m,Russian Federation
525,pennywise,m,Russian Federation
525,placebo,m,Russian Federation
525,the academy is...,m,Russian Federation
525,the all-american rejects,m,Russian Federation
525,the killers,m,Russian Federation
525,foo fighters,m,Russian Federation
525,travis,m,Russian Federation
525,oasis,m,Russian Federation
525,green day,m,Russian Federation
525,kaiser chiefs,m,Russian Federation
525,angels & airwaves,m,Russian Federation
525,chevelle,m,Russian Federation
525,p.o.d.,m,Russian Federation
539,john mayer,m,Mexico
539,norah jones,m,Mexico
539,[unknown],m,Mexico
539,pink martini,m,Mexico
539,johann sebastian bach,m,Mexico
539,pearl jam,m,Mexico
539,ludwig van beethoven,m,Mexico
539,various artists,m,Mexico
539,the cure,m,Mexico
539,red hot chili peppers,m,Mexico
539,dream theater,m,Mexico
539,soundgarden,m,Mexico
542,bob dylan,m,United Kingdom
542,belle and sebastian,m,United Kingdom
542,yo la tengo,m,United Kingdom
542,the magnetic fields,m,United Kingdom
542,nick cave and the bad seeds,m,United Kingdom
542,leonard cohen,m,United Kingdom
542,nina simone,m,United Kingdom
542,pixies,m,United Kingdom
542,sonic youth,m,United Kingdom
542,johann sebastian bach,m,United Kingdom
542,the clash,m,United Kingdom
542,bruce springsteen,m,United Kingdom
542,captain beefheart & his magic band,m,United Kingdom
542,the pogues,m,United Kingdom
542,dinosaur jr.,m,United Kingdom
542,jeff buckley,m,United Kingdom
542,ray charles,m,United Kingdom
542,tom waits,m,United Kingdom
542,nick drake,m,United Kingdom
542,elvis costello,m,United Kingdom
544,primus,f,Poland
544,pixies,f,Poland
544,nirvana,f,Poland
544,fugazi,f,Poland
544,the white stripes,f,Poland
544,kult,f,Poland
544,radiohead,f,Poland
544,r.e.m.,f,Poland
544,pj harvey,f,Poland
544,david bowie,f,Poland
545,madness,m,Russian Federation
545,manu chao,m,Russian Federation
550,nirvana,f,Portugal
550,nickelback,f,Portugal
550,coldplay,f,Portugal
550,the kills,f,Portugal
550,lily allen,f,Portugal
550,the prodigy,f,Portugal
550,black eyed peas,f,Portugal
550,pink,f,Portugal
550,britney spears,f,Portugal
550,the veronicas,f,Portugal
550,oasis,f,Portugal
550,the raconteurs,f,Portugal
550,daft punk,f,Portugal
550,santogold,f,Portugal
550,yeah yeah yeahs,f,Portugal
550,linkin park,f,Portugal
550,the pussycat dolls,f,Portugal
550,katy perry,f,Portugal
550,amy macdonald,f,Portugal
